zip,date
93454,2026-02-03
56537,2026-02-03
80104,2026-02-03
39563,2026-02-03
74354,2026-02-03
60402,2026-02-03
31044,2026-02-03
19119,2026-02-03
11701,2026-02-03
21918,2026-02-03
20148,2026-02-03
58318,2026-02-03
90404,2026-02-03
73650,2026-02-03
37310,2026-02-03
45404,2026-02-03
01020,2026-02-03
76131,2026-02-03
54656,2026-02-03
48035,2026-02-03
87151,2026-02-03
18840,2026-02-03
50036,2026-02-03
58554,2026-02-03
32408,2026-02-03
70633,2026-02-03
68714,2026-02-03
23860,2026-02-03
85207,2026-02-03
34736,2026-02-03
61238,2026-02-03
17931,2026-02-03
70501,2026-02-03
04901,2026-02-03
21136,2026-02-03
89512,2026-02-03
14086,2026-02-03
37321,2026-02-03
65739,2026-02-03
30523,2026-02-03
61244,2026-02-03
29148,2026-02-03
07079,2026-02-03
67114,2026-02-03
47448,2026-02-03
77551,2026-02-03
75052,2026-02-03
96740,2026-02-03
48059,2026-02-03
66720,2026-02-03
01609,2026-02-03
33428,2026-02-03
48910,2026-02-03
19362,2026-02-03
60620,2026-02-03
43055,2026-02-03
28752,2026-02-03
22901,2026-02-03
17262,2026-02-03
53007,2026-02-03
78233,2026-02-03
19056,2026-02-03
72301,2026-02-03
95945,2026-02-03
01519,2026-02-03
47850,2026-02-03
07626,2026-02-03
33133,2026-02-03
92069,2026-02-03
77459,2026-02-03
02649,2026-02-03
32131,2026-02-03
97304,2026-02-03
34243,2026-02-03
57106,2026-02-03
44685,2026-02-03
20745,2026-02-03
19148,2026-02-03
62568,2026-02-03
93250,2026-02-03
23225,2026-02-03
44515,2026-02-03
89431,2026-02-03
37327,2026-02-03
03824,2026-02-03
19720,2026-02-03
81637,2026-02-03
62513,2026-02-03
85381,2026-02-03
98077,2026-02-03
98951,2026-02-03
01752,2026-02-03
23868,2026-02-03
20815,2026-02-03
76018,2026-02-03
22812,2026-02-03
44120,2026-02-03
23464,2026-02-03
93304,2026-02-03
10507,2026-02-03
04965,2026-02-03
84642,2026-02-03
44024,2026-02-03
22801,2026-02-03
10708,2026-02-03
91402,2026-02-03
37185,2026-02-03
54555,2026-02-03
85128,2026-02-03
60062,2026-02-03
22315,2026-02-03
92630,2026-02-03
75035,2026-02-03
15025,2026-02-03
47847,2026-02-03
15146,2026-02-03
45644,2026-02-03
80203,2026-02-03
55920,2026-02-03
46239,2026-02-03
74171,2026-02-03
62223,2026-02-03
64012,2026-02-03
49057,2026-02-03
91746,2026-02-03
70030,2026-02-03
95123,2026-02-03
64012,2026-02-03
21244,2026-02-03
60503,2026-02-03
00641,2026-02-03
33635,2026-02-03
26288,2026-02-03
32751,2026-02-03
91602,2026-02-03
33154,2026-02-03
27549,2026-02-03
21128,2026-02-03
60609,2026-02-03
44203,2026-02-03
91303,2026-02-03
28768,2026-02-03
01945,2026-02-03
85009,2026-02-03
97756,2026-02-03
21771,2026-02-03
12095,2026-02-03
87124,2026-02-03
33850,2026-02-03
37408,2026-02-03
74134,2026-02-03
64086,2026-02-03
29349,2026-02-03
17603,2026-02-03
07001,2026-02-03
92823,2026-02-03
14534,2026-02-03
28675,2026-02-03
70452,2026-02-03
49885,2026-02-03
92254,2026-02-03
62808,2026-02-03
85298,2026-02-03
97004,2026-02-03
77073,2026-02-03
32765,2026-02-03
70516,2026-02-03
24360,2026-02-03
85331,2026-02-03
95206,2026-02-03
27962,2026-02-03
67207,2026-02-03
57013,2026-02-03
10308,2026-02-03
23086,2026-02-03
92102,2026-02-03
62946,2026-02-03
06120,2026-02-03
54027,2026-02-03
18621,2026-02-03
97227,2026-02-03
08608,2026-02-03
98367,2026-02-03
07008,2026-02-03
08332,2026-02-03
33604,2026-02-03
92071,2026-02-03
00692,2026-02-03
48301,2026-02-03
06360,2026-02-03
77304,2026-02-03
61462,2026-02-03
77807,2026-02-03
90023,2026-02-03
98335,2026-02-03
80922,2026-02-03
37091,2026-02-03
46181,2026-02-03
85607,2026-02-03
27343,2026-02-03
91302,2026-02-03
28436,2026-02-03
60607,2026-02-03
08066,2026-02-03
62220,2026-02-03
11968,2026-02-03
60462,2026-02-03
30292,2026-02-03
33917,2026-02-03
68467,2026-02-03
20646,2026-02-03
15102,2026-02-03
53126,2026-02-03
85119,2026-02-03
83835,2026-02-03
18510,2026-02-03
49203,2026-02-03
42206,2026-02-03
27597,2026-02-03
75227,2026-02-03
91902,2026-02-03
08055,2026-02-03
21214,2026-02-03
96161,2026-02-03
46124,2026-02-03
70052,2026-02-03
84096,2026-02-03
70811,2026-02-03
64053,2026-02-03
92345,2026-02-03
70058,2026-02-03
11780,2026-02-03
31909,2026-02-03
78249,2026-02-03
16323,2026-02-03
29620,2026-02-03
33433,2026-02-04
08824,2026-02-04
77521,2026-02-04
95949,2026-02-04
48205,2026-02-04
30735,2026-02-04
75159,2026-02-04
75160,2026-02-04
72734,2026-02-04
29388,2026-02-04
54840,2026-02-04
23607,2026-02-04
95135,2026-02-04
61020,2026-02-04
20705,2026-02-04
91950,2026-02-04
90240,2026-02-04
60637,2026-02-04
85705,2026-02-04
08010,2026-02-04
30269,2026-02-04
08759,2026-02-04
85260,2026-02-04
95966,2026-02-04
30655,2026-02-04
55068,2026-02-04
33406,2026-02-04
87566,2026-02-04
63379,2026-02-04
10705,2026-02-04
53538,2026-02-04
29630,2026-02-04
02493,2026-02-04
26757,2026-02-04
22213,2026-02-04
14871,2026-02-04
33062,2026-02-04
24416,2026-02-04
10459,2026-02-04
28712,2026-02-04
95691,2026-02-04
44266,2026-02-04
48219,2026-02-04
97206,2026-02-04
02879,2026-02-04
30339,2026-02-04
00926,2026-02-04
44662,2026-02-04
55411,2026-02-04
77575,2026-02-04
89410,2026-02-04
01301,2026-02-04
72206,2026-02-04
98277,2026-02-04
20783,2026-02-04
29582,2026-02-04
72941,2026-02-04
07202,2026-02-04
15522,2026-02-04
68666,2026-02-04
37830,2026-02-04
23146,2026-02-04
58201,2026-02-04
76180,2026-02-04
11102,2026-02-04
30456,2026-02-04
60622,2026-02-04
97495,2026-02-04
74037,2026-02-04
98072,2026-02-04
40245,2026-02-04
14420,2026-02-04
59803,2026-02-04
55014,2026-02-04
77357,2026-02-04
10028,2026-02-04
08053,2026-02-04
60074,2026-02-04
84004,2026-02-04
42223,2026-02-04
44231,2026-02-04
06804,2026-02-04
95207,2026-02-04
70072,2026-02-04
49337,2026-02-04
94015,2026-02-04
53143,2026-02-04
68154,2026-02-04
56514,2026-02-04
36312,2026-02-04
89061,2026-02-04
30813,2026-02-04
21043,2026-02-04
17053,2026-02-04
92883,2026-02-04
48310,2026-02-04
95363,2026-02-04
08872,2026-02-04
48380,2026-02-04
61844,2026-02-04
47959,2026-02-04
77562,2026-02-04
95822,2026-02-04
95307,2026-02-04
99141,2026-02-04
37020,2026-02-04
17815,2026-02-04
78749,2026-02-04
52159,2026-02-04
28311,2026-02-04
66204,2026-02-04
36542,2026-02-04
50323,2026-02-04
70817,2026-02-04
33764,2026-02-04
58105,2026-02-04
02906,2026-02-04
49058,2026-02-04
75167,2026-02-04
98499,2026-02-04
14120,2026-02-04
75024,2026-02-04
77656,2026-02-04
39837,2026-02-04
23805,2026-02-04
40504,2026-02-04
02481,2026-02-04
01854,2026-02-04
37047,2026-02-04
21014,2026-02-04
38652,2026-02-04
52240,2026-02-04
74112,2026-02-04
70533,2026-02-04
22304,2026-02-04
95118,2026-02-04
55025,2026-02-04
19046,2026-02-04
19702,2026-02-04
04055,2026-02-04
26415,2026-02-04
74421,2026-02-04
43232,2026-02-04
20124,2026-02-04
44287,2026-02-04
65786,2026-02-04
06385,2026-02-04
19382,2026-02-04
77840,2026-02-04
79510,2026-02-04
92543,2026-02-04
98102,2026-02-04
87031,2026-02-04
80226,2026-02-04
54727,2026-02-04
48067,2026-02-04
39426,2026-02-04
32340,2026-02-04
41121,2026-02-04
17356,2026-02-04
22030,2026-02-04
15221,2026-02-04
39090,2026-02-04
97230,2026-02-04
60403,2026-02-04
70062,2026-02-04
94803,2026-02-04
30646,2026-02-04
43725,2026-02-04
39364,2026-02-04
75672,2026-02-04
71254,2026-02-04
11379,2026-02-04
22601,2026-02-04
90221,2026-02-04
61614,2026-02-04
15232,2026-02-04
49689,2026-02-04
57104,2026-02-04
63367,2026-02-04
64055,2026-02-04
95033,2026-02-04
07501,2026-02-04
93277,2026-02-04
28152,2026-02-04
92064,2026-02-04
23847,2026-02-04
15940,2026-02-04
06708,2026-02-04
27106,2026-02-04
12068,2026-02-04
15644,2026-02-04
40502,2026-02-04
32141,2026-02-04
01876,2026-02-04
46765,2026-02-04
11691,2026-02-04
92128,2026-02-04
21403,2026-02-04
32244,2026-02-04
37642,2026-02-04
50536,2026-02-04
95472,2026-02-04
55407,2026-02-04
06820,2026-02-04
78229,2026-02-04
07834,2026-02-04
44633,2026-02-04
02828,2026-02-04
48072,2026-02-04
45211,2026-02-04
75051,2026-02-04
10940,2026-02-04
66502,2026-02-04
11379,2026-02-04
67855,2026-02-04
17901,2026-02-04
77078,2026-02-04
27801,2026-02-04
02903,2026-02-04
34480,2026-02-04
78341,2026-02-04
62712,2026-02-04
60187,2026-02-04
04027,2026-02-04
90660,2026-02-04
14127,2026-02-04
77901,2026-02-04
90640,2026-02-04
50158,2026-02-04
60064,2026-02-04
10709,2026-02-04
37014,2026-02-04
85304,2026-02-04
60124,2026-02-04
91605,2026-02-04
77090,2026-02-04
38017,2026-02-04
59301,2026-02-04
73162,2026-02-04
27527,2026-02-04
96795,2026-02-04
71105,2026-02-04
70774,2026-02-04
63105,2026-02-04
48864,2026-02-04
99559,2026-02-04
28217,2026-02-04
49412,2026-02-04
46808,2026-02-04
66086,2026-02-04
75042,2026-02-04
76932,2026-02-04
92648,2026-02-04
14139,2026-02-04
29036,2026-02-04
34601,2026-02-04
48146,2026-02-04
75078,2026-02-04
95988,2026-02-04
11432,2026-02-04
14127,2026-02-04
32615,2026-02-04
41018,2026-02-04
12413,2026-02-04
02151,2026-02-04
27807,2026-02-04
27021,2026-02-04
95358,2026-02-04
80534,2026-02-04
70525,2026-02-04
92092,2026-02-04
49037,2026-02-04
24137,2026-02-04
23452,2026-02-04
28371,2026-02-04
60430,2026-02-04
89519,2026-02-04
18229,2026-02-04
33187,2026-02-04
98122,2026-02-04
19901,2026-02-04
24202,2026-02-04
34235,2026-02-04
67864,2026-02-04
56601,2026-02-04
56007,2026-02-04
07029,2026-02-04
77531,2026-02-04
77535,2026-02-04
68142,2026-02-04
91914,2026-02-04
70570,2026-02-04
30542,2026-02-04
22834,2026-02-04
60077,2026-02-04
95220,2026-02-04
48118,2026-02-04
11767,2026-02-04
10452,2026-02-04
93117,2026-02-04
94085,2026-02-04
21801,2026-02-04
10009,2026-02-04
44820,2026-02-04
82007,2026-02-04
27606,2026-02-04
35226,2026-02-04
10520,2026-02-04
34949,2026-02-04
34134,2026-02-04
75240,2026-02-04
29229,2026-02-04
85335,2026-02-04
48616,2026-02-04
89027,2026-02-04
20772,2026-02-04
34203,2026-02-04
19090,2026-02-04
85037,2026-02-04
20724,2026-02-04
48076,2026-02-04
28310,2026-02-04
20001,2026-02-04
90032,2026-02-04
30157,2026-02-04
27880,2026-02-04
85296,2026-02-04
34741,2026-02-04
20882,2026-02-04
05149,2026-02-04
34638,2026-02-04
10461,2026-02-04
23111,2026-02-04
43832,2026-02-04
46350,2026-02-04
14092,2026-02-04
79904,2026-02-04
50322,2026-02-04
22408,2026-02-04
32771,2026-02-04
37871,2026-02-04
74653,2026-02-04
34203,2026-02-04
48340,2026-02-04
35077,2026-02-04
61074,2026-02-04
75252,2026-02-04
70420,2026-02-04
75216,2026-02-04
53508,2026-02-04
91324,2026-02-04
48346,2026-02-04
93410,2026-02-04
49508,2026-02-04
12528,2026-02-04
02908,2026-02-04
54646,2026-02-04
44632,2026-02-04
54942,2026-02-04
78717,2026-02-04
52806,2026-02-04
05156,2026-02-04
77707,2026-02-04
02188,2026-02-04
02563,2026-02-04
21204,2026-02-04
13104,2026-02-04
98155,2026-02-04
04363,2026-02-04
31793,2026-02-04
29646,2026-02-04
79772,2026-02-04
39213,2026-02-04
97128,2026-02-04
18634,2026-02-04
33055,2026-02-04
62573,2026-02-04
73045,2026-02-04
78076,2026-02-04
14580,2026-02-04
78503,2026-02-04
75033,2026-02-04
62966,2026-02-04
73095,2026-02-04
01930,2026-02-04
32547,2026-02-04
48617,2026-02-04
86401,2026-02-04
72916,2026-02-04
64804,2026-02-04
62010,2026-02-04
55445,2026-02-04
56438,2026-02-04
44132,2026-02-04
13082,2026-02-04
77471,2026-02-04
11103,2026-02-04
33166,2026-02-04
42366,2026-02-04
77705,2026-02-04
61115,2026-02-04
70456,2026-02-04
10455,2026-02-04
40004,2026-02-04
60103,2026-02-04
32738,2026-02-04
90262,2026-02-04
57078,2026-02-04
19567,2026-02-04
68164,2026-02-04
46065,2026-02-04
90247,2026-02-04
00646,2026-02-04
32507,2026-02-04
13316,2026-02-04
69341,2026-02-04
36250,2026-02-04
62822,2026-02-04
31401,2026-02-04
47356,2026-02-04
44111,2026-02-04
68847,2026-02-04
14424,2026-02-04
92346,2026-02-04
14213,2026-02-04
35235,2026-02-04
60160,2026-02-04
34491,2026-02-04
65612,2026-02-04
40440,2026-02-04
17512,2026-02-04
94550,2026-02-04
30233,2026-02-04
07740,2026-02-04
76655,2026-02-04
85212,2026-02-04
15133,2026-02-04
67156,2026-02-04
20112,2026-02-04
37757,2026-02-04
49022,2026-02-04
72058,2026-02-04
76645,2026-02-04
39074,2026-02-04
75203,2026-02-04
05091,2026-02-04
49306,2026-02-04
17094,2026-02-04
11561,2026-02-04
91504,2026-02-04
68361,2026-02-04
11798,2026-02-04
11758,2026-02-04
98418,2026-02-04
51023,2026-02-04
17408,2026-02-04
95709,2026-02-04
98902,2026-02-04
89148,2026-02-04
33710,2026-02-04
77802,2026-02-04
11050,2026-02-04
21001,2026-02-04
23437,2026-02-04
78595,2026-02-04
46613,2026-02-04
34450,2026-02-04
42748,2026-02-04
32413,2026-02-04
49245,2026-02-04
21223,2026-02-04
60056,2026-02-04
45429,2026-02-04
77065,2026-02-04
60482,2026-02-04
34428,2026-02-04
71701,2026-02-04
04421,2026-02-04
94063,2026-02-04
68901,2026-02-04
01970,2026-02-04
15464,2026-02-04
71065,2026-02-04
32738,2026-02-04
98337,2026-02-04
38661,2026-02-04
43326,2026-02-04
43614,2026-02-04
07439,2026-02-04
37303,2026-02-04
19465,2026-02-04
34655,2026-02-04
48234,2026-02-04
90732,2026-02-04
50021,2026-02-04
82001,2026-02-04
47165,2026-02-04
29203,2026-02-04
84056,2026-02-04
